Song,Lyrics
Highway Don't Care,"bet your window's roll down and your hair's pulled back and i bet you got no idea you're going way too fast and you're trying not to think about what went wrong trying not to stop 'til you're get where you're goin' trying to stat awake so i bet you turn on the radio the song goes i can't live without, i can't live without you, baby i can't live without, i can't live without you, baby, baby the highway won't hold you tonight the highway don't know you're alive the highway don't care if you're all alone but i do, i do the highway won't dry your tears the highway don't need you here the highway don't care if you're coming home but i do, i do i bet you got a dead cell phone in the shot gun seat yeah, i bet you're bleeding god's ear talking about me you're trying not to let the first tear fall out you're trying not to think about turning around trying not to be lost in the sound but that song is always on so you sing along i can't live without, i can't live without you, baby i can't live without, i can't live without you, baby, baby the highway won't hold you tonight the highway don't know you're alive the highway don't care if you're all alone but i do, i do the highway won't dry your tears the highway don't need you here the highway don't care if you're coming home but i do, i do i can't live without, i can't live without you, baby i can't live without, i can't live without you, baby, baby the highway don't care, the highway don't care, the highway don't care but i do, i do i can't live without, i can't live without you, baby (highway don't care, highway don't care) i can't live without, i can't live without you, baby, baby (highway don't care, but i do, i do) i can't live without, i can't live without you, baby (highway don't care, highway don't care) i can't live without, i can't live without you, baby, baby (highway don't care, but i do, i do) i can't live without, i can't live without you, baby"
